id_str,country,place_type,full_name,name,created_at,text,sentiment
935556565817610240,United States,city,"Colorado Springs, CO",Colorado Springs,2017-11-28,@SouthwestAir I changed my name after booking a flight. I still have my ID with my old name on it and a temporary p https://t.co/UzADPITDT6,neutral
935563352667033601,United States,city,"Wyndmoor, PA",Wyndmoor,2017-11-28,"@MelanomaChick @SouthwestAir love southwest, just need a sale then i can book ",positive
935563961222811649,United States,city,"Orlando, FL",Orlando,2017-11-28,My flight crew on  @SouthwestAir flight #281 was amazing!  Had unfortunate bloody nose and they took care of me all https://t.co/BxZGc8JNZl,negative
935564898829983750,United States,admin,"California, USA",California,2017-11-28,Check-in at your website killing me today. @SouthwestAir,negative
935565615779028992,India,city,"Noida, India",Noida,2017-11-28,i love you i miss you  https://t.co/ao9yYWrcLv,neutral
935567337314443264,United States,city,"Oakland, CA",Oakland,2017-11-28,Off to Las Vegas. Havent flown @SouthwestAir in 10 years. Do the flight attendants still sing? https://t.co/5cu0HskBWh,neutral
935571762443558912,United States,city,"Omaha, NE",Omaha,2017-11-28,"Aww shucks, @SouthwestAir! Love my new earbuds. Thank you! https://t.co/wRx8nsti9R",positive
935572893945262081,United States,city,"Chicago, IL",Chicago,2017-11-28,@SouthwestAir want to commend u for a $100 voucher for all of us stranded for Dallas TX this am on 1272  #classy #itsnotpeanuts #iflyswa,positive
935574707948130305,United States,city,"Shawnee, KS",Shawnee,2017-11-28,Brilliant idea! https://t.co/7UBI4f3lUU,positive
935574815888625667,United States,city,"Shawnee, KS",Shawnee,2017-11-28,@john_mcentee https://t.co/7UBI4f3lUU,neutral
935576285790732312,United States,city,"Kansas City, MO",Kansas City,2017-11-28,@KCIAirport @SouthwestAir @TSA Any word on @Clear being added there?,positive
935576516641030144,United States,city,"Memphis, TN",Memphis,2017-11-28,@SouthwestAir crews seem a little on edge today... after holiday rush blues?! #AfterThanksgiving https://t.co/YwiCFluiWs,neutral
935579200714608646,United States,city,"Austin, TX",Austin,2017-11-28,"@SouthwestAir Gee another air traffic delay from Austin to Hobby. So, looks like you took my last tweet to heart. W https://t.co/pvjSZ61nlT",neutral
935582472334729216,United States,city,"Houston, TX",Houston,2017-11-28,@ItsNotHouItsMe Got tickets on @SouthwestAir for my trip in two weeks! It was a little pricier but still super chea https://t.co/czw6GwzGnj,neutral
935606077445558272,United States,admin,"Florida, USA",Florida,2017-11-28,@flyingwithfish Southwest Airlines breathes new life into nearly 675K pounds of seat covers+other discarded material https://t.co/HI0eDwu9RX,neutral
935606402382548993,United States,city,"Houston, TX",Houston,2017-11-28,Just landed in Houston on my way home from vacation.  Thanks @SouthwestAir one flight down one to go! #airtravel #homebound,neutral
935606854201339905,United States,admin,"Florida, USA",Florida,2017-11-28,Very cool @RethreadedInc!  Southwest Airlines partners with Jax nonprofit to recycle old seats https://t.co/NJE4lUXewK via @JaxBizJournal,positive
935607140340916225,United States,admin,"Florida, USA",Florida,2017-11-28,"@danwebbage  Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935607270444032000,United States,admin,"Florida, USA",Florida,2017-11-28,"@roncallari  Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935607360122273792,United States,admin,"Arizona, USA",Arizona,2017-11-28,"Here's a great thread to read on this #GivingTuesday 
Thanks, @SouthwestAir  https://t.co/csg7VNriYw",positive
935607396726079490,United States,admin,"Florida, USA",Florida,2017-11-28,"@aschonland  Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935607496605163520,United States,admin,"Florida, USA",Florida,2017-11-28,"@BLRAviation  Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935607584752570374,United States,admin,"Florida, USA",Florida,2017-11-28,"@RunwayGirl  Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935607660367568896,United States,admin,"Florida, USA",Florida,2017-11-28,"@crankyflier  Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935607848356253696,United States,admin,"Florida, USA",Florida,2017-11-28,"@rickseaney  Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935607933324419072,United States,admin,"Florida, USA",Florida,2017-11-28,"@MiddleSeat  Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935608038861524992,United States,admin,"Florida, USA",Florida,2017-11-28,"@TodayInTheSky Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935608268986056704,United States,city,"San Diego, CA",San Diego,2017-11-28,@brenDUHlicious @SouthwestAir That was an invite!!,neutral
935608345129619456,United States,admin,"Florida, USA",Florida,2017-11-28,"@Heather_Poole Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935608549069246465,United States,admin,"Florida, USA",Florida,2017-11-28,@theflyingpinto Southwest Airlines breathes new life into nearly 675K pounds of seat covers+other discarded material https://t.co/HI0eDwu9RX,neutral
935609113492578304,United States,admin,"Florida, USA",Florida,2017-11-28,"@flyheatherfly Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935609186095960064,United States,admin,"Florida, USA",Florida,2017-11-28,"@skysteward  Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935609292127965186,United States,admin,"Florida, USA",Florida,2017-11-28,@StarVillanueva Southwest Airlines breathes new life into nearly 675K pounds of seat covers+other discarded material https://t.co/HI0eDwu9RX,neutral
935609810220875777,United States,admin,"Florida, USA",Florida,2017-11-28,"@BethanyinFL  Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935609893175857152,United States,admin,"Florida, USA",Florida,2017-11-28,"@FlyAArmy  Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935609975434567680,United States,admin,"Florida, USA",Florida,2017-11-28,"@tonyfernandes Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935610058213412864,United States,admin,"Florida, USA",Florida,2017-11-28,@azranosmanrani Southwest Airlines breathes new life into nearly 675K pounds of seat covers+other discarded material https://t.co/HI0eDwu9RX,neutral
935610125146054656,United States,admin,"Florida, USA",Florida,2017-11-28,"@paulaberg  Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935610414167220224,United States,admin,"Florida, USA",Florida,2017-11-28,"@MHJohnston  Southwest Airlines breathes new life into nearly 675K pounds of seat covers, other discarded material https://t.co/HI0eDwu9RX",neutral
935612095558647809,United States,city,"San Francisco, CA",San Francisco,2017-11-28,Stories like the one @SouthwestAir shared in their inflight mag tell the tale of how impactful women in aviation ca https://t.co/rhXMrU6Ssf,positive
935613964339179520,United States,city,"San Francisco, CA",San Francisco,2017-11-28,"@SouthwestAir I didn't get a confirmation email for a flight I just booked, is there a way for you guys to resend it?",neutral
935614496218976256,United States,city,"Houston, TX",Houston,2017-11-28,@SouthwestAir Always do when able! :),neutral
935616744143462400,United States,city,"Santa Monica, CA",Santa Monica,2017-11-28,"@SouthwestAir Yes, waiting on a call",neutral
935621829821116416,United States,city,"Aventura, FL",Aventura,2017-11-28,@SouthwestAir You're so kind - Done! ,neutral
935655603531321344,United States,city,"Detroit, MI",Detroit,2017-11-28, https://t.co/E4LPc5ye32,neutral
935658979820220417,United States,city,"St Louis, MO",St Louis,2017-11-28,@SouthwestAir is there a maximum amount of different travel fund codes I can use on a ticket it is limiting me to 2 but I have 4.,neutral
935659797415976960,United States,city,"Denver, CO",Denver,2017-11-29,"Hey @SouthwestAir , Can you add a notepad on your website under my account.  I need to keep track of all my credits.",neutral
935700750449045504,United States,city,"Emeryville, CA",Emeryville,2017-11-29,@SouthwestAir I love southwest but was really disappointed when they canceled my flight 1 hr before take off. No no https://t.co/FgrCXsywks,neutral
935701666950668288,United States,city,"Sacramento, CA",Sacramento,2017-11-29,A beautiful day to fly #cloudyskies #plane #fallweather @SouthwestAir https://t.co/qQMY9Migr8,positive
935702130790404097,United States,city,"Isla Verde, USA",Isla Verde,2017-11-29,"@SouthwestAir employee's response: ""they will arrive"". It's been more than 45 minutes! Unbelievable.",negative
935702334499254275,United States,city,"Phoenix, AZ",Phoenix,2017-11-29, #Legit https://t.co/KlD4lWDaNp,neutral
935715689180123141,United States,city,"Orlando, FL",Orlando,2017-11-29,"@SouthwestAir I have a delayed flt at #MCO gate 110. The attendant that should be updating us, and standing at the https://t.co/CNUYejXuQ2",negative
935716802147110914,United States,city,"Las Vegas, NV",Las Vegas,2017-11-29,"Vegas to L.A. one way as low as $40, book 3 days in-advance w/Southwest Airlines https://t.co/UNZDffzy2i https://t.co/AaeXkZ9sio",neutral
935924939651129345,United States,city,"San Diego, CA",San Diego,2017-11-29,I use @SouthwestAir to fly to and from New Orleans to work for the New Orleans @Saints every home game. I fly with https://t.co/ZnQI8tWG0X,positive
935925711122157568,Estados Unidos,city,"Houston, TX",Houston,2017-11-29,Hello @SouthwestAir your air host in flight 2302 Houston-Mexico City is amazing. So funny and going the extra mile https://t.co/GieQtK6fcp,neutral
935927225487998976,United States,city,"Portland, OR",Portland,2017-11-29,Another reason to  @SouthwestAir you guys truly get it https://t.co/JX4L4bjUvi,neutral
935981848387239937,United States,city,"Spokane, WA",Spokane,2017-11-29, https://t.co/UCzEsVu5rh,neutral
935981857958780929,United States,city,"Berkeley, MO",Berkeley,2017-11-29,I really had this craving for #CheeseCurds so I hopped on @southwestair to #MKE this am  to get https://t.co/XV4q25QPWM,neutral
935986969028460544,United States,city,"Oklahoma City, OK",Oklahoma City,2017-11-29,@SouthwestAir you guys use this same software? #LUVYa https://t.co/wf1Xkjlu9g,neutral
935987106840825856,United States,city,"Amarillo, TX",Amarillo,2017-11-29,More reason to fly @SouthwestAir  https://t.co/6Xplnr4eML,neutral
935992031150718977,United States,city,"Oakland, CA",Oakland,2017-11-29,Middle seat and broken WiFi on a 4 hour flight where I was planning to work .... #thanksSouthwest  @SouthwestAir,neutral
935993045065109504,United States,city,"Severn, MD",Severn,2017-11-29,On the REALS!!!!  @ Southwest Airlines at BWI https://t.co/zrR4JnKhjl,neutral
935993900736663553,United States,city,"Arlington, VA",Arlington,2017-11-29,I think there is Redskins football players on my @SouthwestAir flight from DC to Dallas. Not that Id recognize any...,neutral
935997972168318976,United States,city,"Oakland, CA",Oakland,2017-11-29,"Nah, bruh... no cuddling.  Is this how they roll in #California #SouthwestAirlines #travel #tourlife https://t.co/2X0wRYgM9h",neutral
935999345777872901,United States,city,"St Louis, MO",St Louis,2017-11-29,@SouthwestAir would never https://t.co/FodI2y1fP1,neutral
935999741783166980,United States,admin,"Virginia, USA",Virginia,2017-11-29,This is only my second time flying southwest and I hate it.,negative
936000261470019589,United States,city,"Dallas, TX",Dallas,2017-11-29,"@SouthwestAir Thank You #SouthwestAir for the safe flight to Columbus, to reunite with these great people! Gratitud https://t.co/Yd7YMk4kKR",positive
936060152465072128,United States,city,"Los Angeles, CA",Los Angeles,2017-11-30,Me when I remembered that I booked @SouthwestAir for my holiday flights in and out of Chicago https://t.co/L90dg7Xl3H,neutral
936066064399589377,United States,city,"Paradise, NV",Paradise,2017-11-30,Only on @SouthwestAir do you pay for early bird only to be stuck in the C boarding group. F you SWA Im done with y https://t.co/3kqezEolFY,negative
936067054221721600,United States,city,"San Jose, CA",San Jose,2017-11-30,Now shes refusing to put her purse under the seat. These @SouthwestAir attendants are angels!,negative
936067468820230144,United States,city,"Oakland, CA",Oakland,2017-11-30,Today I was having an issue changing my flight on @SouthwestAir and I called customer service. I spoke with a lady https://t.co/mYl0XhIm9R,negative
936070433367056384,United States,city,"Austin, TX",Austin,2017-11-30,@southwestair can we DM about the horrible flight experience I had yesterday?,negative
936072584872857601,United States,city,"Millbrae, CA",Millbrae,2017-11-30,Saw the beautiful Coco plane at SFO. I'm currently headed to Disneyland and I'm pretty sure this is a sign that it' https://t.co/HBX8NcRvIz,positive
936072680087764992,United States,city,"Westminster, CA",Westminster,2017-11-30,"THE AMERICAN MEDICAL AND HEALTH INSURANCE SYSTEM

Background: Walked into my OBGYN with searing abdominal pain, and https://t.co/5U7b01kSTB",negative
936073647982305281,United States,city,"Dallas, TX",Dallas,2017-11-30,Thats what yall get for not flying @SouthwestAir https://t.co/9gXomb3unN,neutral
936074233813315584,United States,admin,"Florida, USA",Florida,2017-11-30,You Can Now Fly To Turks and Caicos on Southwest for $69 https://t.co/G750klPO4b,neutral
936074486473822210,United States,city,"Dakota Ridge, CO",Dakota Ridge,2017-11-30,@JeffDePaoli https://t.co/eZ7w94LKCu,neutral
936077295604977665,United States,city,"Atlanta, GA",Atlanta,2017-11-30,@SouthwestAir Had a ticket to New Orleans Mardi Gras. Went to the gate early &amp; agend,neutral
936078007269171200,United States,poi,Phoenix Sky Harbor International Airport (PHX),Phoenix Sky Harbor International Airport (PHX),2017-11-30,Grateful to @SouthwestAir for hiring great people. Had unmatched service from Kelly aboard SW133 FLL &gt; PHX https://t.co/upaBhJfcQE,positive
936079954374037504,United States,city,"Paradise, NV",Paradise,2017-11-30,"This is the same tweet you sent me two weeks ago when you ruined our vacation. You aint sorry, you are just worthl https://t.co/VTGXRipPd6",negative
936080075191136257,United States,city,"Kansas City, MO",Kansas City,2017-11-30,@SouthwestAir does Promo Code SAVE125 not take off $125 domestic travel anymore? Trying to book for a trip around https://t.co/FxpsyY5Tjg,neutral
936080129423327233,United States,city,"Paradise, NV",Paradise,2017-11-30,@SkyRyder17 @SouthwestAir I heard that you were sick...,negative
936085489198678016,United States,poi,Bob Hope Airport (BUR),Bob Hope Airport (BUR),2017-11-30,A nice clear night to fly @SouthwestAir https://t.co/C6aOd7moIM,positive
936089698971160577,United States,city,"Paradise, NV",Paradise,2017-11-30,"Ive played this game. We are so sorry we suck, how can we suck more. F you SWA https://t.co/JvYaIe2mr5",negative
936091018767642624,United States,city,"Paradise, NV",Paradise,2017-11-30,"Really dont know where those people are from - reading my timeline is more what a cunt, what took so long... did https://t.co/u2jcYZVjo8",negative
936093598491197440,United States,city,"Paradise, NV",Paradise,2017-11-30,Its @SouthwestAir - just lean back and think of England https://t.co/PzsWizjzZF,positive
936093756876394496,United States,city,"Reno, NV",Reno,2017-11-30,Thats like where we live. NBD https://t.co/tbe25n3MCR,positive
936094447082684416,United States,city,"Bolingbrook, IL",Bolingbrook,2017-11-30,"Left phn on plane in July, @fly2midway staff was so great to find phn before plane took off to LGA! Lifesaver! https://t.co/9Hkazbhhjk",positive
936259992931524612,United States,city,"Fort Worth, TX",Fort Worth,2017-11-30,I'm glad I booked @SouthwestAir that week. https://t.co/KYaS4HywVJ,positive
936267838549057539,United States,poi,William P Hobby Airport (HOU),William P Hobby Airport (HOU),2017-11-30,"Where can you be super tall, but super comfortable without paying super ? @SouthwestAir is where, and thats sup https://t.co/swjGvT1leG",positive
936271039738400768,United States,city,"Orlando, FL",Orlando,2017-11-30,@SouthwestAir last SWA flight of the year...didnt make A! Maybe next year! Lets go to Noshville!,neutral
936271088870342656,United States,city,"San Jose, CA",San Jose,2017-11-30,"@SouthwestAir I just received my giftcard in the mail, I can cry from how happy I am. I can fly and visit my potent https://t.co/VEFD20pyu3",neutral
936274045863043073,United States,city,"Nashville, TN",Nashville,2017-11-30,#airlinelogic #southwestairlines #cantmakethisstuffup https://t.co/5BJZ2z7vjp,neutral
936290066288271361,United States,city,"Woodbury, MN",Woodbury,2017-11-30,"@SouthwestAir Thank you for honoring our military families not just during the holidays , for every second! God bless everyone",positive
936292053763289088,United States,city,"Queen Creek, AZ",Queen Creek,2017-11-30,"my team and i will forever be greatful to Southwest airlines, Higher Orbits, and Orbital ATK, these past couple of https://t.co/r1KkDLEse0",neutral
936292367774224389,United States,city,"Dallas, TX",Dallas,2017-11-30,@thegreatkhalid Partnering with SWA...this pilot needs an invite to the concert on Monday... would be a great bday https://t.co/RkPgzmx9yT,positive
936294811421892609,United States,city,"Davie, FL",Davie,2017-11-30,@JetBlue @iflycaribbean @SouthwestAir do you accept unaccompanied minors on international flights @AmericanAir,neutral
936297226158198785,United States,city,"Orlando, FL",Orlando,2017-11-30,"A lady just said she hates sitting by kids, OUT LOUD, on a plane full of families with kids. @SouthwestAir https://t.co/ohq0pVU5n7",negative
936299720229695488,United States,city,"Lake Buena Vista, FL",Lake Buena Vista,2017-11-30,"@SouthwestAir  Thanks, great flight!!  Either @FlyCIRA or @FLYPIA would be spectacular. Just sayin... oh, and d https://t.co/LzDdkJq3nE",positive
936299778916454400,United States,city,"Severn, MD",Severn,2017-11-30,"@SouthwestAir your airline attendant just flat out lied when asked if someone was sitting in a seat, and blocked pe https://t.co/GyZbba9ZDb",negative
936300272028209152,United States,admin,"Wisconsin, USA",Wisconsin,2017-11-30,@oklahomachaser Lmao I flew southwest a lot growing up but I havent in years. They dont travel to most of the pla https://t.co/ilLOTgw7FK,neutral
936301950987055106,United States,city,"Chicago, IL",Chicago,2017-11-30,Petition: Make all @SouthwestAir flights load from the back to the front.,neutral
936304172936323072,United States,city,"Covington, WA",Covington,2017-11-30,First Flight: @SouthwestAir N8555Z is airborne as BOE988 on its B1 flight https://t.co/nm710GypXa,neutral
936436147038900224,United States,city,"San Antonio, TX",San Antonio,2017-12-01,@SouthwestAir Koda wants to be part of your next marketing campaign. The skies the limit for this pup. Kodas first https://t.co/CJHmhXyPLV,negative
936444133492838400,United States,city,"North Druid Hills, GA",North Druid Hills,2017-12-01,Finally book @SouthwestAir  cant wait to be in DC next week ,neutral
936446379584573440,United States,admin,"Colorado, USA",Colorado,2017-12-01,"So @SouthwestAir was wrong when they told me TSA would accept my temporary ID. So now Im stopped at security. Thanks, @SouthwestAir",negative
936449230918389761,United States,city,"Los Angeles, CA",Los Angeles,2017-12-01,@AmericanAir slogan of the worlds greatest flyers fly American is a crock of shit.  1 hour since we boarded. Sti https://t.co/uUEOGvuN4J,neutral
936453386521731072,United States,city,"Chicago, IL",Chicago,2017-12-01,Hell no southwest or nothing https://t.co/E0iMkuRqBY,negative
936454384732348417,United States,city,"Oakland, CA",Oakland,2017-12-01,"@SouthwestAir: Sir would you please put your tray up and your seat in the upright position 

Me: *fake  *",negative
936457805070000128,United States,city,"Highland, IN",Highland,2017-12-01,@SouthwestAir #175stories I was flying out of Charleston with my wife celebrating 26th wedding anniversary when I r https://t.co/l2bhJl10lb,neutral
936474306179141632,United States,city,"Hendersonville, TN",Hendersonville,2017-12-01,"Maybe its just me, but Im thinking @SouthwestAir could have used a little more scrutiny &amp; choice of words for the https://t.co/nVQtRZBHuJ",neutral
936475335989891072,United States,city,"San Antonio, TX",San Antonio,2017-12-01,"Okay, I fly @SouthwestAir a lot... but I have never been on a flight where I get free @KendraScott  and it came out of Austin  so jealous",positive
936632849343700992,United States,city,"Albuquerque, NM",Albuquerque,2017-12-01,Hooked on Phoenix #tourlife @ Southwest Airlines at ABQ https://t.co/smWPJV2rgR,neutral
936633552371773440,United States,city,"Portland, OR",Portland,2017-12-01,This year Ill renew @SouthwestAir A-List with nearly a month to spare. @JillianMarisa will unlock it for the first https://t.co/Vnunf7hTVq,neutral
936660563614081024,United States,admin,"Colorado, USA",Colorado,2017-12-01,@SouthwestAir @DENAirport 1st Time using C gates in years. Last time under construction. What a great layout and op https://t.co/s51ym8H6oo,positive
936660736465612801,United States,admin,"Colorado, USA",Colorado,2017-12-01,@SouthwestAir Touch. https://t.co/1nbjAZCvvJ,neutral
936661512193740801,United States,city,"Jenison, MI",Jenison,2017-12-01,"Yup, thankful Im flying Southwest Airlines this holiday season. https://t.co/7hwrBDWC8l",positive
936668639847178240,United States,city,"Manhattan, NY",Manhattan,2017-12-01,"Southwest does only fly to midway, American only flies to OHare and delta and United fly to both I think https://t.co/98Nfpk3mUZ",neutral
936670785933946882,United States,city,"Davis, CA",Davis,2017-12-01,Amazing  https://t.co/hsrZEb1uLp,positive
936673021837889536,United States,city,"Dania Beach, FL",Dania Beach,2017-12-01,Happy Saint Andrews Day! @ Southwest Airlines at FLL https://t.co/criXey6Zz5,positive
937185755499200512,United States,city,"Sycaway, NY",Sycaway,2017-12-03,"@SouthwestAir Flight attendant made an announcement that a wallet was found at the gate, supposed to be a joke. Lad https://t.co/jkdR4HbxoV",negative
937451915780255744,United States,city,"Berkeley, MO",Berkeley,2017-12-03,"Checked my bags and got through security in under 5 minutes. I love you, @SouthwestAir. ",positive
937452178184294401,United States,city,"Arlington, VA",Arlington,2017-12-03,Cool for @SouthwestAir to give shout out to newly married couple on our flight from DCA to BNA. Ovations from the entire plane,positive
937457038967410688,United States,city,"Raleigh, NC",Raleigh,2017-12-03,@SouthwestAir my wife @teemariaz lost a pearl earning this morning on #4951 RDU-&gt;PHX. If anyone finds it please let us know. THX!! ,negative
937460221890441216,United States,admin,"Illinois, USA",Illinois,2017-12-03,Hey @SouthwestAir : Need some help checking that the text on the commercials you spend millions of dollars on can b https://t.co/ubjO9JRDZr,neutral
937460614867365888,United States,city,"Houston, TX",Houston,2017-12-03,Slight deviation from my diet. Mmm... cookies! @SouthwestAir #ThanksJoe https://t.co/pVuR8IASdm,negative
937462075974135809,United States,admin,"Georgia, USA",Georgia,2017-12-03,Beautiful sky! Thanks @SouthwestAir https://t.co/cd0zxAHk81,positive
937465013618520064,United States,city,"Omaha, NE",Omaha,2017-12-03,@SouthwestAir just purchased a plane ticket for our daughter &amp; then noticed the last letter of her first name is missing. Can we fix that?,neutral
937468093781237760,United States,city,"San Antonio, TX",San Antonio,2017-12-03,@SouthwestAir Please make it so I can see my boys @WSUCoachDrew and @WSUCoachRos ball on Sparty...Need some help w https://t.co/y8lTV2m2Bd,neutral
937472829062307840,United States,city,"Nashville, TN",Nashville,2017-12-04,"@tsa Nashville, cont. your staff wasnt aware that a iPad comes in a larger size, I was held up even more and misse https://t.co/jxEMW1XU8U",neutral
937480027242946560,United States,city,"Bridge City, LA",Bridge City,2017-12-04,New Orleans was fun #neworleans #thebigeasy #southwest #southwestairlines #avgeek #boeing https://t.co/d2Pr5GFMD8,positive
937569438651617280,United States,city,"Plainfield, IN",Plainfield,2017-12-04,Long airport sits. Delayed @SouthwestAir flights. Lost @SouthwestAir luggage and now two wrong turns by the @Uber d https://t.co/DrHBmWFg87,negative
937581187727548416,United States,city,"San Antonio, TX",San Antonio,2017-12-04,woooow i already bought my shit  https://t.co/DtrvwGu1Wm,negative
937585719715028992,United States,city,"Hollywood, FL",Hollywood,2017-12-04,Facts !!!! They be flying  https://t.co/zVNb4BGlrz,neutral
937713846420197376,United States,admin,"Georgia, USA",Georgia,2017-12-04,@SouthwestAir another day another delay. Flight #1247.,negative
937723389564850176,United States,city,"Chicago, IL",Chicago,2017-12-04,.@TSA @fly2midway and @SouthwestAir ...who ever designed the moving tray TSA checkpoint at Midway should be fired i https://t.co/1rHXS6qbXj,neutral
937724340619104256,United States,city,"Los Angeles, CA",Los Angeles,2017-12-04,"I'm at Southwest Airlines Counter - @southwestair in Los Angeles, CA https://t.co/oY7sKrP2M9",neutral
937724346960773120,United States,city,"Paradise, NV",Paradise,2017-12-04,Glos Thoughts @ Southwest Airlines at LAS https://t.co/bVc0KigpcG,neutral
937726163786633217,United States,city,"San Jose, CA",San Jose,2017-12-04,Oh yay another couple days in Vegas #nerd @ Southwest Airlines at SJC https://t.co/KUznnKk8TZ,positive
937734095303569408,United States,admin,"North Carolina, USA",North Carolina,2017-12-04,@SouthwestAir who do I speak to about an unused ticket I purchased for my sister who is not able to fly anymore,neutral
937734487336681472,United States,city,"Littleton, CO",Littleton,2017-12-04,For companies who make money off people spending money @Chase &amp; @SouthwestAir made this new customer very unhappy #SWestChaseWoes,negative
937739420756832261,United States,city,"San Jose, CA",San Jose,2017-12-04,Khalid is in San Jose tonight! #khalidontherise #khalid @SouthwestAir @thegreatkhalid #lewisandmac https://t.co/g71AbEEocA,neutral
937740158904033280,United States,city,"Boardman, OH",Boardman,2017-12-04,No direct flights from Pittsburgh to LaGuardia is a joke. @SouthwestAir,negative
937740911039143938,United States,admin,"Colorado, USA",Colorado,2017-12-04,@CNunez86 @SouthwestAir  https://t.co/UTRf14rV3n,neutral
937746850026741761,United States,city,"Phoenix, AZ",Phoenix,2017-12-04,Journey back to @AlbanyAirport from @PHXSkyHarbor has begun on @SouthwestAir  https://t.co/e3lQ5rCqiV,neutral
937748727044984833,United States,city,"Cleveland, OH",Cleveland,2017-12-04,"One of @southwestair s NEW Boeing 737 Max 8 aircraft! #N8715Q 

8715 is only a month old! https://t.co/vKhSpulz3K",neutral
937749155014787072,United States,poi,Cave In The Hills,Cave In The Hills,2017-12-04,"Where we live now, we see some of the best commercial and military pilots in the world flying. And I have to say, t https://t.co/C9EbHEUmRd",positive
937750307580157952,United States,city,"San Jose, CA",San Jose,2017-12-04,"@AlaskaAir just had a horrible customer service rep be rude and condescending, not helpful. @SouthwestAir has much https://t.co/E5RCMqyvVf",negative
937751603448233984,United States,poi,Cave In The Hills,Cave In The Hills,2017-12-04,Totally. Love this camera from @BestBuy @NikonUSA #CoolPix #L840 #photography #nophotoshop @apple #iPhone7Plus https://t.co/vcKMMxJ7TW,positive
937752760921018368,United States,city,"Cleveland, OH",Cleveland,2017-12-04,"One of @southwestair s NEW Boeing 737 Max 8 aircraft! #N8715Q 

8715 is only a month old! https://t.co/c7DJDECsDW",neutral
937754201450516480,United States,city,"Cicero, IL",Cicero,2017-12-04,@The_Jenius @seeokc @eatlivetraveldr @RoarLoud @SashaEats @s_poet82 @DarleyNewman @fullvanfun @RickGriffin https://t.co/8vTAnO8bEm,neutral
937756365556211712,United States,admin,"District of Columbia, USA",District of Columbia,2017-12-04,"@SouthwestAir, your continued requirement for Military to be in uniform in order to pre-board shows how little you https://t.co/me2jF0m4If",neutral
937758126081826818,United States,city,"Severn, MD",Severn,2017-12-04,Just posted a photo @ Southwest Airlines at BWI https://t.co/SIr3wlU1ym,neutral
937771420255506432,United States,city,"Arlington, VA",Arlington,2017-12-04,3/4 not full flights!!? its simply the best!!!!! @SouthwestAir *stretches legs...scatters belongings about* https://t.co/cThR6wDMMK,positive
937777978599096320,United States,city,"Colorado Springs, CO",Colorado Springs,2017-12-04,That's my Airlines. https://t.co/zUIuYlp2kk,neutral
937780361827717120,United States,city,"Kent, WA",Kent,2017-12-04,Delivered: @SouthwestAir N8553W departed BFI as #SWA8700 https://t.co/ab5KlQnJUH,neutral
937833312759857152,United States,city,"Chicago, IL",Chicago,2017-12-04,"19th flight out of 61 flights in 2017 @SouthwestAir where wifi wasn't available. Not a single $. No, I don't need of my concerns documented.",neutral
937833358163312640,United States,admin,"Georgia, USA",Georgia,2017-12-04,I love flying southwest,positive
937840090059075584,United States,city,"Chicago, IL",Chicago,2017-12-05,"19th flight out of 61 flights in 2017 where @SouthwestAir wifi wasn't available. Not a single $. No, I don't need my concerns documented.",neutral
937843535893680129,United States,city,"Chicago, IL",Chicago,2017-12-05,@SouthwestAir best flight to MDW!  Incredible flight crew! Shout out to Christi!  #ThankYou #SWA Flight 1262!,positive
937844786026950656,United States,city,"Severn, MD",Severn,2017-12-05,I thought I was going to make my whole west coast trip without a delay and then @SouthwestAir had a crew change across the airport. #soclose,negative
937845016210194432,United States,city,"Costa Mesa, CA",Costa Mesa,2017-12-05,Flight delayed @SouthwestAir not surprised ,negative
